Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Filename,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Average Heart Rate,Average Watts,Calories,Weighted Average Power,Power Count,Grade Adjusted Distance,Average Elapsed Speed,Dirt Distance,Maximum Power 5s,Maximum Power 10s,Maximum Power 30s,Maximum Power 1.0min,Maximum Power 5.0min,Maximum Power 10.0min,Maximum Power 20.0min,Maximum Power 30.0min,Maximum Power 1.0 hr,Maximum Power 1.5 hr,Maximum Power 2.0 hr
7057073739,"28 Apr 2022, 21:49:44",Morning Run,Run,4127,12.77,178.0,78.0,False,activities/7511868053.csv.gz,4101.0,3.89199209213257,3.11517667770386,67.1999893188477,76.3999938964844,-45.4000015258789,-28.6000003814697,15.3843812942505,-0.0720137432217598,86.0,83.713249206543,147.544952392578,231.691787719727,1171.7431640625,233.0,4128.0,12887.2998046875,3.09555125236511,0.0,300.8,296.8,271.9,259.4,247.5,242.9,241.5,239.5,235.6,0.0,0.0
7067754767,"1 May 2022, 00:11:03",Morning Run,Run,7723,24.63,173.0,185.0,False,activities/7523482307.csv.gz,7689.0,4.35195302963257,3.20340085029602,110.39998626709,100.39998626709,-89.5999984741211,-72.1999969482422,17.1756343841553,0.0405993275344371,87.0,83.8884887695313,151.218048095703,269.420684814453,2262.87475585938,271.0,7724.0,24888.0,3.18929815292358,0.0,378.8,376.5,343.7,326.4,316.3,315.0,297.3,291.1,280.1,275.8,272.1
7073448977,"1 May 2022, 23:04:26",Morning Run,Run,4202,12.51,182.0,255.0,False,activities/7529709708.csv.gz,4198.0,3.79404306411743,2.9800546169281,51.1544532775879,48.754451751709,7.09999990463257,18.7000007629395,16.1289825439453,0.0191842392086982,86.0,84.1061019897461,176.339447021484,250.364715576172,1145.57580566406,251.0,4203.0,12599.5,2.97721791267395,179.100006103516,346.0,342.0,300.0,282.7,267.1,262.4,261.1,258.3,253.2,0.0,0.0
7083686840,"3 May 2022, 20:34:15",Morning Run,Run,4086,12.72,188.0,276.0,False,activities/7540825061.csv.gz,4074.0,4.10400390625,3.12350749969482,60.0187225341797,59.3187255859375,6.40000009536743,20.3999996185303,48.8215484619141,0.0055009089410305,87.0,83.9859924316406,181.583114624023,259.660705566406,1171.44311523438,260.0,4087.0,12884.0,3.11433434486389,182.600006103516,328.6,326.0,302.3,287.4,275.5,270.9,269.0,267.2,263.4,0.0,0.0
7094718079,"5 May 2022, 21:44:27",Morning Run,Run,4290,13.09,184.0,241.0,False,activities/7552770129.csv.gz,4261.0,3.80214834213257,3.07360029220581,134.981506347656,135.381500244141,8.0,43.2999992370606,31.9849338531494,-0.0030542253516614,87.0,83.8208465576172,174.631454467773,255.742492675781,1212.14001464844,256.0,4291.0,13331.599609375,3.05282282829285,11378.900390625,322.0,320.9,315.3,306.2,271.2,269.9,263.9,264.2,258.8,0.0,0.0
7105588400,"8 May 2022, 00:15:40",Morning Run,Run,8991,27.44,192.0,333.0,False,activities/7564645080.csv.gz,8991.0,12.5361328125,3.05239009857178,105.0,119.0,7.80000019073486,22.2000007629395,44.5219078063965,0.0167613830417394,88.0,84.1553726196289,162.599563598633,246.594116210938,2470.0,247.0,8991.0,27633.69921875,3.05239009857178,1247.5,343.4,339.9,303.6,282.1,266.6,262.2,258.8,256.8,256.1,253.0,249.9
7111115130,"8 May 2022, 22:40:10",Morning Run,Run,4178,12.77,194.0,85.0,False,activities/7570690077.csv.gz,4177.0,12.4380006790161,3.05710315704346,59.0,63.0,-9.0,2.40000009536743,10.9140481948853,0.015662295743823,87.0,84.0870971679688,143.949783325195,245.841094970703,969.0,247.0,4178.0,12870.900390625,3.05637145042419,509.899993896484,324.4,322.3,296.4,282.9,268.4,261.6,257.2,254.4,249.8,0.0,0.0
7121828939,"10 May 2022, 21:16:46",Morning Run,Run,4071,13.1,193.0,160.0,False,activities/7582305301.csv.gz,4071.0,13.3419981002808,3.21796846389771,59.0,62.0,3.0,14.1999998092651,31.5168495178223,0.0,88.0,84.2357559204102,164.76676940918,257.717407226563,1115.0,258.0,4071.0,13190.099609375,3.21796846389771,526.599975585938,355.4,350.1,313.6,295.9,276.7,272.4,271.1,269.1,261.5,0.0,0.0
7143969268,"14 May 2022, 23:24:23",Morning Run,Run,10066,28.87,210.0,528.0,False,activities/7606361275.csv.gz,9936.0,3.65800786018372,2.90627527236938,153.218627929688,148.518630981445,6.09999990463257,40.7000007629395,49.5231628417969,0.0162760689854621,87.0,83.4453277587891,172.116394042969,241.105316162109,2657.359375,240.0,10067.0,29226.69921875,2.86874127388001,1334.80004882813,326.6,318.9,292.6,272.0,259.2,253.6,251.1,250.7,248.9,247.6,244.4
7150641096,"16 May 2022, 05:44:24",Afternoon Run,Run,4495,12.91,184.0,219.0,False,activities/7613719243.csv.gz,4309.0,3.67802739143372,2.99603176116943,136.014907836914,137.814910888672,8.89999961853027,43.2999992370606,29.8978099822998,-0.0139427874237298,87.0,83.7248001098633,169.124221801758,248.749710083008,1193.58276367188,245.0,4496.0,13127.5,2.87205791473389,11284.900390625,304.2,302.8,299.3,292.2,261.5,257.0,253.4,254.0,251.1,0.0,0.0
7166116734,"18 May 2022, 22:38:08",Morning Run,Run,4052,12.73,198.0,267.0,False,activities/7630468903.csv.gz,4049.0,3.89199209213257,3.14464569091797,55.4611396789551,52.6611404418945,4.30000019073486,18.7000007629395,20.5724506378174,0.0219906736165285,87.0,84.3076324462891,180.414520263672,259.165252685547,1167.92443847656,259.0,4053.0,12845.2998046875,3.14231729507446,553.799987792969,346.6,343.6,313.8,292.4,273.7,270.7,268.6,266.7,262.1,0.0,0.0
7171668081,"20 May 2022, 00:11:42",Morning Run,Run,4060,12.36,185.0,264.0,False,activities/7636492725.csv.gz,4052.0,3.76406240463257,3.05067133903503,58.0714912414551,51.7714881896973,3.29999995231628,18.7000007629395,21.4953327178955,0.0509654283523559,87.0,84.1083679199219,178.934600830078,251.733963012695,1135.55615234375,252.0,4061.0,12489.2998046875,3.04466009140015,528.200012207031,341.0,334.2,293.5,283.2,267.1,262.2,260.3,258.2,254.0,0.0,0.0
7181784375,"21 May 2022, 23:38:56",Morning Run,Run,7966,24.01,186.0,516.0,False,activities/7647528825.csv.gz,7943.0,4.00800800323486,3.02382230758667,82.9958190917969,81.7958145141602,8.19999980926514,17.5,11.2546501159668,0.0049962070770561,88.0,84.1684722900391,177.871322631836,249.373199462891,2195.51953125,250.0,7967.0,24147.19921875,3.01509165763855,1084.90002441406,340.8,325.0,302.8,294.6,275.8,267.6,264.7,262.9,261.9,256.0,251.0
7187751822,"22 May 2022, 23:09:19",Morning Run,Run,4213,12.61,182.0,258.0,False,activities/7654064363.csv.gz,4172.0,3.87197256088257,3.02285242080688,60.0510444641113,57.8510437011719,4.19999980926514,18.7000007629395,34.8071823120117,0.0174446180462837,87.0,84.5558776855469,175.416687011719,248.802917480469,1158.61401367188,249.0,4214.0,12742.900390625,2.99343466758728,538.5,320.4,314.5,288.0,280.2,264.2,259.3,258.8,256.0,252.3,0.0,0.0
7197508757,"24 May 2022, 20:53:21",Morning Run,Run,4254,12.69,186.0,273.0,False,activities/7664660521.csv.gz,4174.0,3.74003911018372,3.04116678237915,51.4238204956055,49.6238212585449,7.19999980926514,18.7000007629395,41.8454933166504,0.0141801172867417,88.0,85.0313949584961,178.68798828125,250.470642089844,1162.5146484375,250.0,4255.0,12785.7998046875,2.98397493362427,542.799987792969,323.8,319.7,298.3,281.8,264.0,262.0,260.0,258.4,254.4,0.0,0.0
7209114023,"27 May 2022, 03:10:37",Afternoon Run,Run,4227,12.91,180.0,64.0,False,activities/7677255343.csv.gz,4064.0,3.87001943588257,3.17653298377991,136.224212646484,138.024200439453,8.69999980926514,43.2999992370606,20.4693870544434,-0.0139432959258556,88.0,84.3798599243164,145.62614440918,265.744537353516,1192.9736328125,262.0,4228.0,13120.7998046875,3.0540406703949,11286.2998046875,322.2,319.9,315.4,309.3,279.0,275.6,271.8,271.5,267.8,0.0,0.0
7219205911,"29 May 2022, 00:17:50",Morning Run,Run,8947,26.73,188.0,427.0,False,activities/7688303855.csv.gz,8913.0,3.7939453125,2.99942111968994,112.636810302734,96.8368148803711,-10.0,18.7000007629395,10.5263185501099,0.0591011233627796,87.0,83.6691741943359,168.542419433594,248.307891845703,2441.6279296875,249.0,8948.0,26854.0,2.98802280426025,1307.40002441406,363.6,360.6,355.5,322.0,284.8,273.5,271.2,269.2,261.2,256.2,251.4
7224584159,"29 May 2022, 23:44:23",Morning Run,Run,4166,12.76,208.0,265.0,False,activities/7694236767.csv.gz,4158.0,3.77812504768372,3.07036566734314,73.7402801513672,69.6402816772461,7.09999990463257,24.6000003814697,36.1332664489746,0.03211510181427,89.0,85.2536087036133,175.25114440918,253.553039550781,1177.32580566406,254.0,4167.0,12948.7001953125,3.06446957588196,551.599975585938,351.6,343.4,305.7,288.0,267.9,266.1,263.9,262.8,256.5,0.0,0.0
7234496415,"31 May 2022, 21:25:38",Morning Run,Run,3871,12.98,177.0,42.0,False,activities/7705080029.csv.gz,3871.0,3.86398935317993,3.35314130783081,0.0,51.2781028747559,7.19999980926514,18.7000007629395,0.0,0.0,86.0,83.0010452270508,138.49626159668,268.334014892578,891.0,272.0,3872.0,12180.400390625,3.35314130783081,0.0,318.6,315.9,301.8,293.8,285.8,285.3,284.1,283.2,272.9,0.0,0.0
7245725580,"2 Jun 2022, 22:51:16",Morning Run,Run,4017,12.43,183.0,188.0,False,activities/7717283536.csv.gz,3972.0,3.71992182731628,3.13043069839478,133.261764526367,132.261764526367,10.5,43.2999992370606,44.1839637756348,0.008042418397963,88.0,85.5401840209961,167.232238769531,261.059692382813,1148.61254882813,260.0,4018.0,12632.900390625,3.09536218643188,11264.7998046875,322.8,319.1,311.8,303.7,275.4,273.0,266.9,266.3,262.8,0.0,0.0
7256518101,"5 Jun 2022, 00:30:15",Morning Run,Run,5176,16.11,189.0,328.0,False,activities/7729040860.csv.gz,5174.0,4.10996103286743,3.11401629447937,83.48046875,62.5804672241211,-14.6000003814697,18.7000007629395,44.6672706604004,0.129717633128166,89.0,85.2680816650391,177.47282409668,259.040222167969,1476.88757324219,262.0,5177.0,16243.400390625,3.11281299591064,544.299987792969,342.8,333.6,317.7,300.4,291.2,288.5,285.7,283.7,269.5,0.0,0.0
7262032999,"5 Jun 2022, 23:49:02",Morning Run,Run,3943,12.09,183.0,239.0,False,activities/7735108229.csv.gz,3937.0,3.79804682731628,3.07095766067505,56.6854858398438,54.7854881286621,4.69999980926514,18.7000007629395,35.9168167114258,0.0157149992883205,87.0,84.857177734375,176.717803955078,254.496063232422,1109.36145019531,255.0,3944.0,12201.2001953125,3.06628465652466,524.799987792969,338.2,329.4,302.3,287.6,270.4,265.5,264.8,263.6,256.6,0.0,0.0
7272551806,"7 Jun 2022, 22:32:58",Morning Run,Run,2691,8.13,177.0,56.0,False,activities/7746552595.csv.gz,2688.0,3.39199209213257,3.026034116745,6.03900909423828,10.5390090942383,5.90000009536743,14.3999996185303,15.7224016189575,-0.0553234703838825,87.0,84.5901641845703,149.603942871094,248.860290527344,740.698669433594,249.0,2692.0,8146.5,3.02266073226929,5.59999990463257,284.0,281.0,272.2,267.4,260.9,259.6,257.3,252.9,0.0,0.0,0.0
7282827136,"9 Jun 2022, 22:10:18",Morning Run,Run,2041,6.33,175.0,58.0,False,activities/7757681068.csv.gz,2041.0,4.83798837661743,3.10344934463501,4.0,3.0,5.0,10.3999996185303,6.6171178817749,-0.0663073435425758,87.0,84.3267822265625,156.075180053711,257.828002929688,530.0,258.0,2041.0,6344.10009765625,3.10344934463501,0.0,299.6,298.9,293.5,284.7,278.7,277.7,266.8,260.4,0.0,0.0,0.0
7304603466,"13 Jun 2022, 23:04:27",Morning Run,Run,3490,10.11,179.0,64.0,False,activities/7781515499.csv.gz,3483.0,3.23398447036743,2.90263843536377,2.40000009536743,5.80000019073486,6.0,11.1000003814697,35.3982315063477,-0.0336304381489753,86.0,84.3392715454102,147.385238647461,239.252227783203,919.406494140625,239.0,3491.0,10112.0,2.89681649208069,0.0,270.2,266.4,261.1,256.6,250.7,249.9,247.9,246.7,0.0,0.0,0.0
7331731378,"16 Jun 2022, 00:36:29",Morning Run,Run,4200,12.77,183.0,198.0,False,activities/7811164567.csv.gz,4097.0,4.19999980926514,3.11691474914551,0.0,0.0,6.0,6.0,8.07434919299814e-15,0.0,88.0,84.652587890625,167.30290222168,256.213806152344,1161.07800292969,254.0,4201.0,12770.0,3.04047608375549,0.0,328.0,316.8,301.1,289.7,271.3,266.0,264.0,262.3,258.6,0.0,0.0
7331731458,"19 Jun 2022, 00:13:34",Morning Run,Run,5917,18.0,185.0,361.0,False,activities/7811164634.csv.gz,5914.0,4.0,3.04497790336609,84.9223327636719,84.5223388671875,5.5,18.7000007629395,42.3076934814453,0.0022212350741028,87.0,83.9974670410156,174.846298217773,250.524017333984,1653.640625,251.0,5918.0,18187.400390625,3.04343414306641,1254.0,321.0,314.5,303.9,284.5,268.8,265.4,260.6,259.4,255.4,252.6,0.0
7338081082,"20 Jun 2022, 07:21:01",Afternoon Run,Run,4560,13.03,209.0,280.0,False,activities/7818177817.csv.gz,4453.0,3.79999995231628,2.92701554298401,133.478820800781,129.378814697266,6.80000019073486,43.2999992370606,24.0,0.0314561910927295,87.0,82.9065170288086,183.237243652344,245.572006225586,1211.30346679688,245.0,4561.0,13322.400390625,2.85833334922791,3656.0,312.2,310.1,301.1,295.6,269.7,259.9,254.0,255.0,249.5,0.0,0.0
7349107568,"22 Jun 2022, 06:57:44",Afternoon Run,Run,4616,13.23,184.0,189.0,False,activities/7830190484.csv.gz,4413.0,4.0,2.99796056747437,133.008163452148,134.20817565918,8.39999961853027,43.2999992370606,48.0,-0.0090702949091792,87.0,83.4241638183594,163.055084228516,248.997955322266,1225.90563964844,245.0,4617.0,13483.0,2.86611795425415,4364.0,307.8,305.1,301.8,295.1,271.6,263.2,258.9,256.4,251.9,0.0,0.0
7358446716,"23 Jun 2022, 22:23:33",Morning Run,Run,4151,12.46,180.0,246.0,False,activities/7840384459.csv.gz,4133.0,4.19999980926514,3.01621103286743,66.9333724975586,69.0333709716797,3.0,18.7000007629395,47.7777786254883,-0.0168458204716444,87.0,83.5744400024414,174.401977539063,250.086883544922,1146.73962402344,250.0,4152.0,12612.2998046875,3.00313186645508,541.0,343.6,337.6,297.7,282.3,267.1,260.3,259.5,256.9,252.7,0.0,0.0
7443417158,"10 Jul 2022, 01:30:25",Lunch Run,Run,6121,17.13,173.0,57.0,False,activities/7933563533.csv.gz,6015.0,5.17600107192993,2.84891438484192,10.0,9.0,28.6000003814697,49.2000007629395,7.81231355667114,0.108542025089264,86.0,82.8803176879883,139.447463989258,238.223739624023,1357.0,235.0,6120.0,17210.69921875,2.79957866668701,353.299987792969,290.8,287.9,281.1,264.4,246.9,245.1,244.0,242.8,240.7,238.5,0.0
7454285669,"12 Jul 2022, 01:29:38",Lunch Run,Run,2917,8.68,184.0,58.0,False,activities/7945513461.csv.gz,2917.0,9.78874969482422,2.97540974617004,33.0,31.0,122.199996948242,135.600006103516,9.10728168487549,0.0506955236196517,96.0,83.7119522094727,149.600067138672,240.014251708984,741.0,241.0,2916.0,8737.900390625,2.97540974617004,2.70000004768372,405.6,399.4,340.7,287.7,272.2,266.8,254.0,248.2,0.0,0.0,0.0
7662948883,"19 Aug 2022, 07:13:53",Afternoon Run,Run,2963,8.57,178.0,105.0,False,activities/8177107276.csv.gz,2963.0,5.70999765396118,2.89207220077515,92.0,89.0,22.6000003814697,54.5999984741211,11.0252752304077,0.0280072446912527,86.0,82.7401962280273,161.229110717773,237.704055786133,817.0,238.0,2963.0,8700.2001953125,2.89207220077515,6999.2001953125,292.6,287.3,277.4,271.5,252.1,249.2,241.5,242.1,0.0,0.0,0.0
7672614632,"21 Aug 2022, 00:27:43",Morning Run,Run,5175,13.84,180.0,98.0,False,activities/8188025222.csv.gz,4900.0,8.15199565887451,2.82449173927307,16.0,11.0,-0.400000005960465,9.60000038146973,6.47249221801758,0.046242743730545,87.0,83.8471450805664,144.836761474609,234.963439941406,1184.0,227.0,5175.0,13891.900390625,2.67439794540405,319.700012207031,273.2,270.8,266.6,255.3,242.4,240.7,239.7,238.9,235.4,0.0,0.0
7684446846,"23 Aug 2022, 05:48:30",Afternoon Run,Run,2950,7.53,183.0,76.0,False,activities/8201415688.csv.gz,2728.0,13.8200073242188,2.76184368133545,63.0,60.0,-178.600006103516,-162.600006103516,15.2523393630981,-0.0265452321618795,97.0,81.1559295654297,152.577575683594,228.871520996094,706.0,223.0,2950.0,7656.89990234375,2.55400323867798,1116.0,443.8,430.8,326.0,283.9,246.6,243.9,238.3,223.8,0.0,0.0,0.0
7689272575,"23 Aug 2022, 21:22:46",Morning Run,Run,5565,17.01,183.0,230.0,False,activities/8206808651.csv.gz,5565.0,14.407470703125,3.05773043632507,64.0,81.0,-3.40000009536743,9.39999961853027,45.9192810058594,-0.034085027873516,87.0,84.3822174072266,166.235015869141,238.348083496094,1647.0,236.0,5564.0,17124.5,3.05773043632507,686.200012207031,310.6,305.7,282.1,269.0,250.7,247.2,245.6,244.9,241.6,239.1,0.0
7711856290,"28 Aug 2022, 00:10:40",Morning Run,Run,7634,22.64,183.0,189.0,False,activities/8232407538.csv.gz,7527.0,5.22800302505493,3.00883865356445,49.0,44.0,-152.800003051758,-132.800003051758,7.46222543716431,0.0609338134527206,89.0,83.5800399780273,150.255722045898,261.849822998047,1965.0,263.0,7634.0,22779.5,2.96666622161865,15022.400390625,347.0,345.7,338.5,330.4,317.5,302.2,296.1,292.3,280.4,269.0,262.1
7722547986,"29 Aug 2022, 22:23:23",Morning Run,Run,3353,9.85,174.0,77.0,False,activities/8244518631.csv.gz,3353.0,8.08598613739014,2.93854761123657,35.0,38.0,1.79999995231628,10.1999998092651,9.90927791595459,-0.0223283376544713,93.0,83.7454605102539,150.263916015625,243.143768310547,830.0,244.0,3352.0,9904.599609375,2.93854761123657,372.899993896484,409.2,399.1,334.4,285.8,271.3,265.0,255.2,251.7,0.0,0.0,0.0
7728280558,"30 Aug 2022, 21:38:49",Morning Run,Run,5625,15.62,177.0,37.0,False,activities/8250903264.csv.gz,5539.0,8.70599937438965,2.82037925720215,301.0,310.0,-169.199996948242,-131.600006103516,14.1509399414063,-0.0422479324042797,87.0,84.0331649780273,112.077011108398,252.563552856445,893.0,255.0,5625.0,16263.900390625,2.77725863456726,11133.7001953125,343.8,341.0,335.7,331.4,285.1,274.8,268.1,264.9,259.1,253.1,0.0
7745223884,"3 Sep 2022, 05:53:50",Afternoon Run,Run,2413,7.3,175.0,74.0,False,activities/8270013584.csv.gz,2413.0,7.30599975585938,3.0257523059845,32.0,34.0,-2.79999995231628,7.40000009536743,10.1421279907227,0.0164357889443635,85.0,82.2471694946289,157.111862182617,253.795974731445,667.0,255.0,2412.0,7353.7001953125,3.0257523059845,363.399993896484,316.6,312.6,297.6,285.9,265.5,263.8,261.5,260.1,0.0,0.0,0.0
7750333064,"4 Sep 2022, 00:22:51",Morning Run,Run,6697,20.46,187.0,340.0,False,activities/8275819019.csv.gz,6630.0,4.19999980926514,3.08687782287598,127.99821472168,128.698211669922,9.5,43.2999992370606,15.0,-0.0034203068353235,87.0,83.5039978027344,168.234161376953,255.574234008789,1876.20935058594,256.0,6698.0,20635.30078125,3.05599522590637,10977.0,321.8,318.0,314.4,307.4,292.4,289.9,279.0,272.3,266.6,260.4,0.0
7762289408,"6 Sep 2022, 06:27:19",Afternoon Run,Run,3094,8.26,177.0,104.0,False,activities/8289378023.csv.gz,2996.0,4.80000019073486,2.75967955589294,71.9928665161133,68.9928665161133,5.69999980926514,32.5999984741211,49.1666679382324,0.0362844690680503,94.0,80.5197982788086,159.796112060547,227.16130065918,770.775756835938,227.0,3095.0,8477.2998046875,2.67226886749268,3800.0,467.0,444.6,325.5,281.0,247.6,244.3,239.5,224.6,0.0,0.0,0.0
7766654463,"6 Sep 2022, 21:46:08",Morning Run,Run,5752,16.22,191.0,208.0,False,activities/8294246567.csv.gz,5550.0,4.0,2.92270278930664,301.33740234375,296.937408447266,5.90000009536743,43.2999992370606,25.0,0.0271253306418657,87.0,83.7853546142578,163.514511108398,248.589508056641,1535.65075683594,251.0,5753.0,16889.69921875,2.8200626373291,9175.0,333.2,330.1,321.3,317.8,279.8,272.3,265.3,261.2,257.0,249.8,0.0
7783175968,"10 Sep 2022, 07:07:56",Afternoon Run,Run,2456,7.54,177.0,92.0,False,activities/8312930146.csv.gz,2412.0,15.3899965286255,3.1259286403656,36.0,42.0,-15.0,-4.40000009536743,12.8085823059082,-0.0689678937196731,86.0,82.6505584716797,164.547454833984,256.187225341797,717.0,252.0,2455.0,7587.89990234375,3.06992650032043,367.399993896484,339.4,337.9,305.2,284.1,268.3,264.9,263.4,258.9,0.0,0.0,0.0
7787611259,"10 Sep 2022, 21:08:59",Morning Run,Run,7454,23.0,186.0,290.0,False,activities/8317925027.csv.gz,7331.0,12.6232223510742,3.13849115371704,102.0,103.0,-166.199996948242,-154.399993896484,10.8792610168457,-0.0017384780803695,88.0,83.5956954956055,164.765808105469,253.146499633789,2128.0,255.0,7454.0,23153.30078125,3.08670234680176,1605.59997558594,339.8,338.5,326.2,321.2,311.5,308.2,302.3,286.6,268.0,260.4,253.5
7798975043,"12 Sep 2022, 23:59:53",Morning Run,Run,2616,7.18,175.0,73.0,False,activities/8330809154.csv.gz,2491.0,5.40000009536743,2.88478517532349,71.6076354980469,63.8076362609863,3.09999990463257,43.2999992370606,41.8181800842285,0.108544394373894,96.0,82.5577011108398,154.671081542969,240.011245727539,671.779541015625,236.0,2617.0,7388.5,2.74694180488586,4146.0,437.0,432.5,347.5,285.5,269.4,258.7,249.5,244.3,0.0,0.0,0.0
7815014147,"15 Sep 2022, 23:10:11",Morning Run,Run,2712,7.89,159.0,28.0,False,activities/8348750327.csv.gz,2710.0,4.0,2.91402220726013,77.964729309082,77.6647262573242,2.79999995231628,43.2999992370606,48.1818199157715,0.0037989108823239,87.0,83.220085144043,139.252212524414,242.851547241211,740.3349609375,243.0,2713.0,8142.5,2.91187310218811,2320.0,305.0,303.2,295.0,291.8,265.1,259.0,250.6,248.4,0.0,0.0,0.0
7825423330,"18 Sep 2022, 00:26:35",Morning Run,Run,6069,18.01,185.0,203.0,False,activities/8360492809.csv.gz,5828.0,4.59999990463257,3.09145498275757,107.367706298828,106.767707824707,7.09999990463257,43.2999992370606,10.0,0.0033301881048828,87.0,83.5044631958008,159.424301147461,255.970474243164,1652.95874023438,256.0,6070.0,18179.900390625,2.96869325637817,8041.0,327.0,322.2,315.2,310.8,305.7,303.7,290.0,282.8,270.2,258.7,0.0
7836272476,"20 Sep 2022, 03:20:23",Afternoon Run,Run,2401,6.98,175.0,71.0,False,activities/8372792022.csv.gz,2401.0,3.79999995231628,2.90920448303223,19.1274242401123,18.227424621582,7.19999980926514,16.1000003814697,11.0,0.0128847528249025,87.0,83.4075012207031,155.079162597656,240.945007324219,638.592895507813,240.0,2402.0,7023.5,2.90920448303223,372.0,296.6,284.8,266.4,257.3,251.3,249.0,246.0,244.2,0.0,0.0,0.0
7847938461,"22 Sep 2022, 05:39:35","Southbank / Melbourne, Gosch's Paddock",Run,2476,7.14,176.0,51.0,False,activities/8385838919.csv.gz,2476.0,9.53798866271973,2.88625621795654,30.1261920928955,33.3261909484863,4.40000009536743,19.7000007629395,48.0268020629883,-0.0447779782116413,84.0,81.7649688720703,149.326461791992,230.143615722656,487.0,231.0,2477.0,7259.2001953125,2.88625621795654,27.1000003814697,326.6,317.5,282.8,262.4,247.5,241.5,237.8,236.2,0.0,0.0,0.0
7856957266,"24 Sep 2022, 01:53:29",Lunch Run,Run,2763,8.14,174.0,30.0,False,activities/8395965556.csv.gz,2723.0,5.59999990463257,2.98935008049011,71.9721221923828,62.5721206665039,1.39999997615814,43.2999992370606,28.1818180084229,0.115479119122028,92.0,82.156135559082,139.684051513672,252.084121704102,757.810241699219,251.0,2764.0,8334.7001953125,2.94607305526733,3500.0,427.4,414.4,338.2,299.1,281.2,270.4,261.2,256.8,0.0,0.0,0.0
7862228959,"25 Sep 2022, 00:39:58",Morning Run,Run,4884,15.03,183.0,111.0,False,activities/8401949475.csv.gz,4693.0,4.80000019073486,3.20413374900818,23.0833339691162,21.9833335876465,5.59999990463257,15.8999996185303,9.09090900421143,0.0073152887634932,89.0,84.0226135253906,143.549697875977,262.335540771484,1371.26318359375,263.0,4885.0,15081.7001953125,3.07882881164551,3204.0,351.0,346.0,333.3,324.9,318.2,317.6,313.7,296.0,270.1,0.0,0.0
7868690318,"26 Sep 2022, 06:56:13",Afternoon Run,Run,3646,9.98,178.0,143.0,False,activities/8409402704.csv.gz,3608.0,5.40000009536743,2.76829266548157,71.218994140625,69.718994140625,-14.8999996185303,22.7999992370605,45.7142868041992,0.0150180216878652,96.0,81.2474822998047,162.602233886719,228.113128662109,931.417358398438,229.0,3647.0,10244.099609375,2.73944044113159,2503.0,487.2,464.5,334.3,289.0,250.3,245.8,241.6,231.8,227.3,0.0,0.0
